gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
SCO2|9997	580.1341	SCO2|9997	555.6541
SCOC|60592	857.404	SCOC|60592	1012.8603
SCP2|6342	2645.3382	SCP2|6342	4513.5255
SCPEP1|59342	2400.3656	SCPEP1|59342	5697.1175
lowly_expressed	lowly_expressed	SCRG1|11341	162.7494
SCRIB|23513	3226.0817	SCRIB|23513	1597.7827
SCRN1|9805	321.755	SCRN1|9805	1181.3747
SCRN2|90507	231.5661	SCRN2|90507	1148.5588
SCRN3|79634	198.05	SCRN3|79634	247.8936
lowly_expressed	lowly_expressed	SCUBE1|80274	54.102
SCUBE2|57758	93.2358	SCUBE2|57758	3007.9823
SCUBE3|222663	43.2663	SCUBE3|222663	13.7472
SCYL1|57410	1589.4211	SCYL1|57410	1756.0976
SCYL2|55681	861.6697	SCYL2|55681	755.6541
SCYL3|57147	1069.8781	SCYL3|57147	462.7583
SDAD1|55153	685.5576	SDAD1|55153	902.439
SDC1|6382	12319.3175	SDC1|6382	6185.3659
SDC2|6383	500.9141	SDC2|6383	5293.5698
SDC3|9672	368.0683	SDC3|9672	7779.6009
SDC4|6385	2160.2681	SDC4|6385	6256.7627
SDCBP2|27111	189.2322	SDCBP2|27111	155.6541
SDCBP|6386	1173.0652	SDCBP|6386	2232.8160000000003
SDCCAG1|9147	745.2773	SDCCAG1|9147	587.1397
SDCCAG3|10807	439.9756	SDCCAG3|10807	564.5233
SDCCAG8|10806	264.4729	SDCCAG8|10806	597.7827
SDF2L1|23753	452.1633	SDF2L1|23753	349.8891
SDF2|6388	521.6332	SDF2|6388	1121.0643
SDF4|51150	3243.1444	SDF4|51150	3769.4013
SDHAF1|644096	457.6478	SDHAF1|644096	312.1951
SDHAF2|54949	966.4839	SDHAF2|54949	666.9623
SDHAP1|255812	88.9701	SDHAP1|255812	92.2395
SDHAP2|727956	127.3614	SDHAP2|727956	85.1441
SDHAP3|728609	24.9848	SDHAP3|728609	76.2749
SDHA|6389	2015.2346	SDHA|6389	2985.3659
SDHB|6390	1623.4004	SDHB|6390	1690.9091
SDHC|6391	5624.0098	SDHC|6391	2142.7938
SDHD|6392	3261.426	SDHD|6392	1549.4457
SDK1|221935	27.4223	SDK1|221935	346.3415
SDK2|54549	57.8915	SDK2|54549	532.5942
SDPR|8436	34.7349	SDPR|8436	1101.1086
lowly_expressed	lowly_expressed	SDR16C5|195814	98.4479
SDR39U1|56948	452.6204	SDR39U1|56948	683.2772
SDR42E1|93517	331.5052	SDR42E1|93517	268.2927
SDR9C7|121214	14.0158	lowly_expressed	lowly_expressed
SDSL|113675	220.5972	SDSL|113675	485.1441
SDS|10993	109.0798	SDS|10993	52.3282
SEC11A|23478	3205.3626	SEC11A|23478	3759.2018
SEC11C|90701	1668.4948	SEC11C|90701	1018.6253
SEC13|6396	1991.4686	SEC13|6396	2000.8869
SEC14L1|6397	1102.3766	SEC14L1|6397	1946.7849
SEC14L2|23541	353.9001	SEC14L2|23541	4789.0288
SEC14L4|284904	88.9701	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SEC14L5|9717	13.7472
SEC16A|9919	2433.2724	SEC16A|9919	4430.5987
SEC16B|89866	93.9671	SEC16B|89866	67.8758
SEC22A|26984	471.0542	SEC22A|26984	386.6962
SEC22B|9554	1746.496	SEC22B|9554	1204.4346
SEC22C|9117	377.8184	SEC22C|9117	736.5854
SEC23A|10484	663.0104	SEC23A|10484	662.0843
SEC23B|10483	2447.2882	SEC23B|10483	1701.1086
SEC23IP|11196	1577.6965	SEC23IP|11196	1062.5277
SEC24A|10802	491.1639	SEC24A|10802	362.306
SEC24B|10427	1063.9854	SEC24B|10427	1011.0865
SEC24C|9632	2932.9677	SEC24C|9632	3074.5011
SEC24D|9871	332.1146	SEC24D|9871	822.6164
SEC31A|22872	4244.3632	SEC31A|22872	3726.3858
SEC31B|25956	41.9927	SEC31B|25956	72.5898
SEC61A1|29927	9301.7489	SEC61A1|29927	7531.0953
SEC61A2|55176	107.5807	SEC61A2|55176	65.0244
SEC61B|10952	1683.12	SEC61B|10952	1696.6741
SEC61G|23480	2140.1584	SEC61G|23480	427.4945
SEC62|7095	2304.0829	SEC62|7095	4354.7672
SEC63|11231	3647.7757	SEC63|11231	2135.6984
SECISBP2L|9728	1236.4412	SECISBP2L|9728	746.3415
SECISBP2|79048	950.0305	SECISBP2|79048	884.2572
SECTM1|6398	146.8617	SECTM1|6398	141.4634
SEH1L|81929	1454.6009	SEH1L|81929	626.6075
lowly_expressed	lowly_expressed	SEL1L2|80343	10.1996
SEL1L3|23231	1405.8501	SEL1L3|23231	297.1175
SEL1L|6400	1540.5241	SEL1L|6400	2007.9823
SELENBP1|8991	5619.7441	SELENBP1|8991	2069.6231
SELE|6401	228.5192	SELE|6401	31.929000000000002
SELK|58515	523.4613	SELK|58515	585.8093
SELL|6402	289.4576	SELL|6402	26.6075
SELM|140606	402.1938	SELM|140606	2003.5477
SELO|83642	272.3949	SELO|83642	469.1796
SELPLG|6404	280.3169	SELPLG|6404	282.4834
SELP|6403	238.8787	SELP|6403	150.7761
SELS|55829	872.0293	SELS|55829	874.0576
SELT|51714	1060.3291	SELT|51714	1693.5698
lowly_expressed	lowly_expressed	SEMA3A|10371	19.5122
SEMA3B|7869	34.7349	SEMA3B|7869	224.8337
SEMA3C|10512	446.6789	SEMA3C|10512	3190.2439
lowly_expressed	lowly_expressed	SEMA3D|223117	58.0931
SEMA3E|9723	15.844000000000001	SEMA3E|9723	608.4257
SEMA3F|6405	1880.5606	SEMA3F|6405	1316.6297
SEMA3G|56920	60.9385	SEMA3G|56920	1469.6231
SEMA4A|64218	1801.95	SEMA4A|64218	655.8758
SEMA4B|10509	1149.2992	SEMA4B|10509	2714.8559
SEMA4C|54910	1705.0579	SEMA4C|54910	1029.7118
SEMA4D|10507	673.9793	SEMA4D|10507	326.3858
SEMA4F|10505	382.0841	SEMA4F|10505	374.2794
SEMA4G|57715	638.1901	SEMA4G|57715	101.0466
SEMA5A|9037	215.1127	SEMA5A|9037	1694.0133
SEMA5B|54437	32.9068	SEMA5B|54437	11.0865
SEMA6A|57556	188.2998	SEMA6A|57556	403.1042
SEMA6B|10501	104.8141	SEMA6B|10501	94.9002
SEMA6C|10500	170.6277	SEMA6C|10500	246.1197
SEMA6D|80031	32.9068	SEMA6D|80031	1409.3126
SEMA7A|8482	302.8641	SEMA7A|8482	39.9113
SENP1|29843	380.2559	SENP1|29843	333.0377
SENP2|59343	891.5296	SENP2|59343	741.9069
SENP3|26168	1148.5739999999998	SENP3|26168	1151.4412
SENP5|205564	1282.145	SENP5|205564	523.2816
SENP6|26054	1110.9080000000001	SENP6|26054	1191.5743
SENP7|57337	137.1115	SENP7|57337	172.949
SENP8|123228	30.4692	SENP8|123228	76.7184
SEP15|9403	2239.4881	SEP15|9403	3804.8779999999997
SEPHS1|22929	1858.0134	SEPHS1|22929	1158.7583
SEPHS2|22928	1438.1475	SEPHS2|22928	2192.9047
SEPN1|57190	3638.635	SEPN1|57190	3167.184
SEPP1|6414	1710.7313	SEPP1|6414	9425.0909
SEPSECS|51091	215.1127	SEPSECS|51091	293.5698
SEPT10|151011	464.9604	lowly_expressed	lowly_expressed
SEPT11|55752	2292.5046	SEPT11|55752	1112.1951
SEPT1|1731	85.3138	SEPT1|1731	72.7273
SEPT2|4735	5315.0518	SEPT2|4735	8382.7051
SEPT3|55964	32.9068	SEPT3|55964	283.3703
SEPT4|5414	829.9817	SEPT4|5414	645.6763
SEPT5|5413	1347.3492	SEPT5|5413	780.4878
SEPT6|23157	2438.7569	SEPT6|23157	819.5122
SEPT7P2|641977	164.5338	SEPT7P2|641977	114.8559
SEPT7|989	4972.5777	SEPT7|989	2760.9756
SEPT8|23176	1473.5832	SEPT8|23176	1194.9978
SEPT9|10801	6190.7374	SEPT9|10801	4873.1707
SEPW1|6415	6806.8251	SEPW1|6415	4620.8426
SEPX1|51734	1269.348	SEPX1|51734	1007.9823
SERAC1|84947	328.4583	SERAC1|84947	182.2616
SERBP1|26135	10474.1012	SERBP1|26135	6174.2794
SERF1A|8293	187.6904	SERF1A|8293	496.2306
SERF2|10169	9251.0664	SERF2|10169	11163.591999999999
SERGEF|26297	412.5533	SERGEF|26297	518.847
SERHL2|253190	37.4406	SERHL2|253190	337.2772
SERHL|94009	81.6575	SERHL|94009	253.2151
SERINC1|57515	3223.6441	SERINC1|57515	6827.0509999999995
SERINC2|347735	3239.4881	SERINC2|347735	3283.3703
SERINC3|10955	1402.1938	SERINC3|10955	2024.8337
SERINC5|256987	102.986	SERINC5|256987	151.2195
SERP1|27230	5574.9299	SERP1|27230	3039.9956
lowly_expressed	lowly_expressed	SERP2|387923	113.5255
lowly_expressed	lowly_expressed	SERPINA11|256394	416.408
SERPINA1|5265	380.2559	SERPINA1|5265	2548.1153
SERPINA3|12	300.4266	SERPINA3|12	30115.7428
SERPINA5|5104	43.8757	SERPINA5|5104	5258.5366
lowly_expressed	lowly_expressed	SERPINA6|866	26.6075
SERPINB13|5275	26.2035	SERPINB13|5275	23.0599
SERPINB1|1992	355.2712	SERPINB1|1992	1146.7849
SERPINB2|5055	312.0049	SERPINB2|5055	34.5898
SERPINB3|6317	145.0335	SERPINB3|6317	25.7206
SERPINB4|6318	238.2693	SERPINB4|6318	6.2084
SERPINB5|5268	1349.7867	SERPINB5|5268	1016.408
SERPINB6|5269	866.5448	SERPINB6|5269	2423.9468
SERPINB7|8710	25.5941	lowly_expressed	lowly_expressed
SERPINB8|5271	367.4589	SERPINB8|5271	160.0887
SERPINB9|5272	474.1012	SERPINB9|5272	160.5322
SERPINE1|5054	886.6545	SERPINE1|5054	304.6563
SERPINE2|5270	159.6587	SERPINE2|5270	570.2882
SERPINF1|5176	1387.5686	SERPINF1|5176	4674.9446
SERPINF2|5345	43.2663	SERPINF2|5345	154.7672
SERPING1|710	1354.0524	SERPING1|710	7001.3304
SERPINH1|871	13566.1182	SERPINH1|871	3331.2639
SERPINI1|5274	37.1725	SERPINI1|5274	415.0776
SERTAD1|29950	715.4174	SERTAD1|29950	674.0576
SERTAD2|9792	3661.1822	SERTAD2|9792	846.5632
SERTAD3|29946	932.9677	SERTAD3|29946	1010.643
SERTAD4|56256	155.3931	SERTAD4|56256	211.9734
SESN1|27244	583.7904	SESN1|27244	1123.2816
SESN2|83667	971.9683	SESN2|83667	581.8182
SESN3|143686	96.8921	SESN3|143686	91.3525
SESTD1|91404	371.1152	SESTD1|91404	794.235
SETBP1|26040	233.3943	SETBP1|26040	377.3836
SETD1A|9739	644.7288	SETD1A|9739	760.0887
SETD1B|23067	903.1079	SETD1B|23067	734.3681
SETD2|29072	1302.8641	SETD2|29072	1772.9489999999998
SETD3|84193	1444.2413	SETD3|84193	1447.4501
SETD4|54093	326.6301	SETD4|54093	338.8027
SETD5|55209	2013.4065	SETD5|55209	1478.9357
SETD6|79918	413.1688	SETD6|79918	364.5809
SETD7|80854	591.1030000000001	SETD7|80854	2939.6896
SETD8|387893	823.2785	SETD8|387893	572.5055
SETDB1|9869	3720.9019	SETDB1|9869	995.5654
SETDB2|83852	166.362	SETDB2|83852	368.07099999999997
SETMAR|6419	516.1487	SETMAR|6419	925.0554
SETX|23064	1109.0798	SETX|23064	1564.9667
SET|6418	7521.6332	SET|6418	7307.7605
SEZ6L2|26470	74.3449	SEZ6L2|26470	1805.3215
lowly_expressed	lowly_expressed	SEZ6L|23544	5.765
SF1|7536	3938.4522	SF1|7536	4886.4745
SF3A1|10291	2381.9927	SF3A1|10291	3637.1220000000003
SF3A2|8175	1665.4479	SF3A2|8175	1581.3747
SF3A3|10946	2321.1456	SF3A3|10946	2107.3171
SF3B14|51639	3549.6648	SF3B14|51639	2038.1375
SF3B1|23451	4909.2017	SF3B1|23451	5515.2993
SF3B2|10992	5636.1974	SF3B2|10992	5675.388000000001
SF3B3|23450	5537.4771	SF3B3|23450	4108.204000000001
SF3B4|10262	5836.6849	SF3B4|10262	1641.2417
SF3B5|83443	2380.2559	SF3B5|83443	1937.0288
SF4|57794	475.3199	SF4|57794	645.2328
SFI1|9814	149.9086	SFI1|9814	406.2084
SFMBT1|51460	324.802	SFMBT1|51460	231.929
SFMBT2|57713	77.3918	SFMBT2|57713	127.7162
SFN|2810	1642.2913	SFN|2810	1324.8869
SFPQ|6421	5565.5576	SFPQ|6421	3148.7672
SFRP1|6422	56.0634	SFRP1|6422	21015.9645
SFRP2|6423	1601.4625	SFRP2|6423	1312.6386
SFRP4|6424	425.3504	SFRP4|6424	273.1707
lowly_expressed	lowly_expressed	SFRP5|6425	13.7472
SFRS11|9295	2057.2821	SFRS11|9295	1949.0022
SFRS12IP1|285672	539.9147	SFRS12IP1|285672	576.0532
SFRS12|140890	783.6685	SFRS12|140890	985.3659
SFRS13A|10772	1430.8349	SFRS13A|10772	1140.133
SFRS13B|135295	159.6587	SFRS13B|135295	8.8692
SFRS14|10147	584.3998	SFRS14|10147	939.6896
SFRS15|57466	1468.6167	SFRS15|57466	908.204
SFRS16|11129	518.5862	SFRS16|11129	364.9667
SFRS17A|8227	878.7325	SFRS17A|8227	574.7228
SFRS18|25957	1129.7989	SFRS18|25957	1788.9135
SFRS1|6426	4258.379	SFRS1|6426	3347.2284
SFRS2B|10929	3041.4381	SFRS2B|10929	1882.9268
SFRS2IP|9169	1367.4589	SFRS2IP|9169	1676.2749
SFRS2|6427	2688.0561	SFRS2|6427	2329.7206
SFRS3|6428	4631.9317	SFRS3|6428	4623.5033
SFRS4|6429	1915.2956	SFRS4|6429	2217.2949
SFRS5|6430	1579.5247	SFRS5|6430	4542.3503
SFRS6|6431	2438.7569	SFRS6|6431	3627.051
SFRS7|6432	1874.4668	SFRS7|6432	1754.7672
SFRS8|6433	633.1505	SFRS8|6433	796.0089
SFRS9|8683	1287.0201	SFRS9|8683	2152.5499
SFT2D1|113402	778.184	SFT2D1|113402	555.6541
SFT2D2|375035	225.4601	SFT2D2|375035	57.2062
SFT2D3|84826	330.2864	SFT2D3|84826	412.4169
lowly_expressed	lowly_expressed	SFTA2|389376	5.765
lowly_expressed	lowly_expressed	SFTPA1|653509	66.0754
lowly_expressed	lowly_expressed	SFTPA2|729238	223.0599
lowly_expressed	lowly_expressed	SFTPB|6439	282.9268
lowly_expressed	lowly_expressed	SFTPC|6440	11.0865
SFTPD|6441	13.4065	SFTPD|6441	24.3902
SFXN1|94081	265.0823	SFXN1|94081	405.765
SFXN2|118980	1107.2517	SFXN2|118980	452.3282
SFXN3|81855	1631.3224	SFXN3|81855	1505.0998
SFXN4|119559	1151.1274	SFXN4|119559	525.4989
SFXN5|94097	364.4119	SFXN5|94097	370.2882
SGCB|6443	256.5509	SGCB|6443	917.9601
SGCD|6444	17.6722	SGCD|6444	144.1242
SGCE|8910	103.5954	SGCE|8910	1082.0399
lowly_expressed	lowly_expressed	SGCG|6445	38.1375
SGEF|26084	301.036	SGEF|26084	417.2949
SGIP1|84251	7.3126	SGIP1|84251	36.8071
SGK196|84197	13.4065	SGK196|84197	5.765
SGK1|6446	358.9275	SGK1|6446	2587.1397
SGK223|157285	449.1164	SGK223|157285	915.7428
SGK269|79834	663.0104	SGK269|79834	642.1286
SGK2|10110	694.0889999999999	SGK2|10110	43.0155
SGK3|23678	85.9232	SGK3|23678	923.2239
SGK494|124923	23.1566	SGK494|124923	25.7206
SGMS1|259230	247.4101	SGMS1|259230	412.4169
SGMS2|166929	159.6587	SGMS2|166929	57.6497
SGOL1|151648	149.9086	SGOL1|151648	13.3038
SGOL2|151246	366.8495	SGOL2|151246	63.4146
SGPL1|8879	1778.184	SGPL1|8879	1178.714
SGPP1|81537	49.3601	SGPP1|81537	164.0798
SGPP2|130367	407.6782	SGPP2|130367	45.6763
SGSH|6448	441.8038	SGSH|6448	891.3525
SGSM1|129049	6.7032	SGSM1|129049	106.4302
SGSM2|9905	566.1182	SGSM2|9905	2584.9224
SGSM3|27352	846.4351	SGSM3|27352	1466.9623
SGTA|6449	1868.3729	SGTA|6449	2397.7827
SGTB|54557	73.7355	SGTB|54557	54.5455
SH2B1|25970	614.869	SH2B1|25970	981.8182
SH2B2|10603	204.7532	SH2B2|10603	15.5211
SH2B3|10019	366.2401	SH2B3|10019	339.2461
SH2D1A|4068	27.4223	SH2D1A|4068	12.4169
SH2D2A|9047	127.9707	SH2D2A|9047	14.1907
SH2D3A|10045	87.14200000000001	SH2D3A|10045	357.8714
SH2D3C|10044	346.1304	SH2D3C|10044	230.5987
SH2D4A|63898	424.1316	SH2D4A|63898	262.5277
SH3BGRL2|83699	467.3979	SH3BGRL2|83699	801.3304
SH3BGRL3|83442	8937.2334	SH3BGRL3|83442	2268.7361
SH3BGRL|6451	2706.886	SH3BGRL|6451	4142.7627
SH3BGR|6450	139.5491	SH3BGR|6450	278.4922
SH3BP1|23616	1146.2523	SH3BP1|23616	209.2993
SH3BP2|6452	865.9354	SH3BP2|6452	683.8137
SH3BP4|23677	1345.521	SH3BP4|23677	3110.4213
SH3BP5L|80851	1003.0469	SH3BP5L|80851	876.7184
SH3BP5|9467	3612.1024	SH3BP5|9467	1738.9357
SH3D19|152503	499.0859	SH3D19|152503	1675.388
SH3D20|201175	18.8909	lowly_expressed	lowly_expressed
SH3GL1|6455	2346.1304	SH3GL1|6455	1699.3348
SH3GL2|6456	20.1097	lowly_expressed	lowly_expressed
SH3GL3|6457	11.5783	SH3GL3|6457	13.7472
SH3GLB1|51100	3569.7745	SH3GLB1|51100	2569.4013
SH3GLB2|56904	1472.8824	SH3GLB2|56904	2019.5122
SH3KBP1|30011	817.794	SH3KBP1|30011	604.878
SH3PXD2A|9644	3535.6490000000003	SH3PXD2A|9644	1235.9202
SH3PXD2B|285590	1095.0639999999999	SH3PXD2B|285590	1881.5965
SH3RF1|57630	194.3937	SH3RF1|57630	582.2616
SH3RF2|153769	347.3492	SH3RF2|153769	216.8514
SH3RF3|344558	46.3132	SH3RF3|344558	71.8404
SH3TC1|54436	113.9549	SH3TC1|54436	108.204
SH3TC2|79628	23.766	SH3TC2|79628	57.2062
SH3YL1|26751	3839.7319	SH3YL1|26751	1034.5898
lowly_expressed	lowly_expressed	SHANK1|50944	12.4169
SHANK2|22941	193.7843	SHANK2|22941	525.9424
SHANK3|85358	304.6923	SHANK3|85358	511.7517
SHARPIN|81858	2104.2048	SHARPIN|81858	910.8647
lowly_expressed	lowly_expressed	SHBG|6462	7.0953
SHB|6461	1003.0469	SHB|6461	495.7871
SHC1|6464	5315.0518	SHC1|6464	2848.337
SHC2|25759	15.844000000000001	SHC2|25759	487.3614
lowly_expressed	lowly_expressed	SHC4|399694	345.898
SHCBP1|79801	154.1743	SHCBP1|79801	50.9978
SHE|126669	108.4704	SHE|126669	223.5033
SHFM1|7979	5362.5838	SHFM1|7979	1780.0443
SHF|90525	63.9854	SHF|90525	184.0355
SHISA2|387914	49.3601	SHISA2|387914	170.7317
lowly_expressed	lowly_expressed	SHISA3|152573	10.642999999999999
SHISA4|149345	46.3132	SHISA4|149345	428.3814
SHISA5|51246	1893.9671	SHISA5|51246	3569.8448
lowly_expressed	lowly_expressed	SHISA6|388336	29.2683
SHISA9|729993	361.365	SHISA9|729993	73.1707
SHKBP1|92799	1368.0683	SHKBP1|92799	737.9157
SHMT1|6470	424.1316	SHMT1|6470	1382.7051
SHMT2|6472	2372.9433	SHMT2|6472	1850.9978
SHOC2|8036	1248.0195	SHOC2|8036	816.408
SHOX2|6474	32.2974	SHOX2|6474	60.7539
SHPK|23729	159.0494	SHPK|23729	575.9956
SHPRH|257218	189.0067	SHPRH|257218	205.1752
SHQ1|55164	375.9902	SHQ1|55164	478.0488
SHROOM1|134549	30.4692	SHROOM1|134549	365.4102
SHROOM2|357	334.5521	SHROOM2|357	379.6009
SHROOM3|57619	396.7093	SHROOM3|57619	4530.3769
SHROOM4|57477	155.3931	SHROOM4|57477	199.1131
SIAE|54414	233.1871	SIAE|54414	1601.7738
SIAH1|6477	734.8202	SIAH1|6477	698.5898
SIAH2|6478	861.0603	SIAH2|6478	1097.5610000000001
SIDT1|54847	37.1725	SIDT1|54847	1245.2328
SIDT2|51092	1541.1639	SIDT2|51092	2269.9024
SIGIRR|59307	1339.4272	SIGIRR|59307	714.4124
SIGLEC10|89790	33.5161	SIGLEC10|89790	89.5787
SIGLEC14|100049587	13.4065	SIGLEC14|100049587	7.0953
lowly_expressed	lowly_expressed	SIGLEC15|284266	7.5388
lowly_expressed	lowly_expressed	SIGLEC16|400709	5.3215
SIGLEC1|6614	92.6264	SIGLEC1|6614	28.3814
SIGLEC5|8778	7.922000000000001	SIGLEC5|8778	8.8692
SIGLEC7|27036	20.7191	SIGLEC7|27036	10.642999999999999
SIGLEC8|27181	6.7032	SIGLEC8|27181	31.0421
SIGLEC9|27180	27.4223	SIGLEC9|27180	15.5211
lowly_expressed	lowly_expressed	SIGLECP3|284367	21.7295
SIGMAR1|10280	4010.3595	SIGMAR1|10280	1330.8204
SIK1|150094	1006.0938	SIK1|150094	2044.7894
SIK2|23235	1422.3035	SIK2|23235	992.4612
SIK3|23387	425.9598	SIK3|23387	1365.4102
SIKE1|80143	1112.7361	SIKE1|80143	516.1863
SIL1|64374	878.7325	SIL1|64374	830.5987
lowly_expressed	lowly_expressed	SILV|6490	46.1197
lowly_expressed	lowly_expressed	SIM1|6492	7.0953
SIM2|6493	341.8647	SIM2|6493	38.5809
SIN3A|25942	1176.7215	SIN3A|25942	1945.4545
SIN3B|23309	803.1688	SIN3B|23309	1042.1286
SIP1|8487	153.5649	SIP1|8487	140.13299999999998
SIPA1L1|26037	1320.5363	SIPA1L1|26037	1186.2528
SIPA1L2|57568	572.2121	SIPA1L2|57568	684.2572
SIPA1L3|23094	2096.2828	SIPA1L3|23094	1233.7029
SIPA1|6494	2139.5491	SIPA1|6494	625.2772
SIRPA|140885	544.1804	SIRPA|140885	1457.2062
SIRPB1|10326	32.2974	SIRPB1|10326	55.4324
SIRPB2|284759	26.8129	SIRPB2|284759	10.642999999999999
SIRPG|55423	38.3912	lowly_expressed	lowly_expressed
SIRT1|23411	659.3541	SIRT1|23411	606.2084
SIRT2|22933	2117.0018	SIRT2|22933	1329.9335
SIRT3|23410	684.5765	SIRT3|23410	1046.4213
SIRT4|23409	53.6258	SIRT4|23409	25.2772
SIRT5|23408	374.1621	SIRT5|23408	415.0776
SIRT6|51548	195.003	SIRT6|51548	278.0488
SIRT7|51547	352.2243	SIRT7|51547	327.7162
SIT1|27240	21.3285	SIT1|27240	20.3991
SIVA1|10572	674.5887	SIVA1|10572	754.3237
SIX1|6495	17.0628	SIX1|6495	313.969
SIX2|10736	7.922000000000001	SIX2|10736	11.5299
SIX3|6496	5.4845	lowly_expressed	lowly_expressed
SIX4|51804	217.5503	SIX4|51804	133.4812
SIX5|147912	624.0098	SIX5|147912	938.8027
SKA1|220134	583.7904	SKA1|220134	10.1996
SKA2|348235	438.1475	SKA2|348235	284.7007
SKA3|221150	373.7599	SKA3|221150	31.929000000000002
SKAP1|8631	232.1755	SKAP1|8631	88.2483
SKAP2|8935	281.5356	SKAP2|8935	827.4945
SKIL|6498	351.6149	SKIL|6498	196.8958
SKIV2L2|23517	1280.6886	SKIV2L2|23517	1332.7273
SKIV2L|6499	1037.5381	SKIV2L|6499	940.6608
SKI|6497	4665.4479	SKI|6497	2319.2905
SKP1|6500	3656.3071	SKP1|6500	8463.8581
SKP2|6502	214.5034	SKP2|6502	78.0488
SLA2|84174	32.9068	SLA2|84174	27.051
SLAIN1|122060	222.4254	SLAIN1|122060	55.8758
SLAIN2|57606	1205.972	SLAIN2|57606	1074.9446
SLAMF1|6504	39.0006	SLAMF1|6504	11.5299
SLAMF6|114836	46.3132	SLAMF6|114836	34.1463
SLAMF7|57823	82.8763	SLAMF7|57823	99.7783
SLAMF8|56833	230.6947	SLAMF8|56833	62.6253
SLA|6503	673.9793	SLA|6503	138.8027
SLBP|7884	1192.5655	SLBP|7884	570.7317
SLC10A3|8273	2447.8976	SLC10A3|8273	551.663
lowly_expressed	lowly_expressed	SLC10A6|345274	12.8603
SLC10A7|84068	110.2986	SLC10A7|84068	168.071
SLC11A1|6556	12.1877	SLC11A1|6556	15.5211
SLC11A2|4891	3127.9707	SLC11A2|4891	1183.5919999999999
SLC12A1|6557	20.1097	lowly_expressed	lowly_expressed
SLC12A2|6558	352.8336	SLC12A2|6558	2461.6408
SLC12A4|6560	172.4558	SLC12A4|6560	1064.235
SLC12A6|9990	243.1871	SLC12A6|9990	411.5388
SLC12A7|10723	1146.8617	SLC12A7|10723	1276.2749
SLC12A8|84561	421.6941	SLC12A8|84561	223.9468
SLC12A9|56996	1082.8763	SLC12A9|56996	889.1353
lowly_expressed	lowly_expressed	SLC13A2|9058	138.8027
SLC13A3|64849	29.2505	SLC13A3|64849	30.5987
SLC13A4|26266	13.4065	SLC13A4|26266	11.0865
SLC14A1|6563	7.3126	SLC14A1|6563	18.6253
SLC15A1|6564	3179.7684	lowly_expressed	lowly_expressed
SLC15A2|6565	550.2742	SLC15A2|6565	97.1175
SLC15A3|51296	381.4747	SLC15A3|51296	224.8337
SLC15A4|121260	461.3041	SLC15A4|121260	500.2217
SLC16A10|117247	207.1907	lowly_expressed	lowly_expressed
SLC16A11|162515	13.4065	SLC16A11|162515	51.4412
lowly_expressed	lowly_expressed	SLC16A12|387700	43.0155
SLC16A13|201232	279.0981	SLC16A13|201232	63.4146
SLC16A14|151473	279.7075	SLC16A14|151473	95.7871
SLC16A1|6566	80.4388	SLC16A1|6566	1015.9645
SLC16A2|6567	163.3151	lowly_expressed	lowly_expressed
SLC16A3|9123	212.0658	SLC16A3|9123	150.7761
SLC16A4|9122	15.844000000000001	SLC16A4|9122	609.7561
SLC16A5|9121	24.3754	SLC16A5|9121	147.6718
SLC16A6|9120	19.5003	SLC16A6|9120	248.33700000000002
SLC16A7|9194	12.1877	SLC16A7|9194	19.9557
SLC16A8|23539	42.0475	SLC16A8|23539	8.4257
lowly_expressed	lowly_expressed	SLC16A9|220963	25.2772
SLC17A5|26503	598.4156	SLC17A5|26503	611.5299
lowly_expressed	lowly_expressed	SLC17A7|57030	50.9978
SLC17A9|63910	24.3754	SLC17A9|63910	11.9734
SLC19A1|6573	518.5862	SLC19A1|6573	351.663
SLC19A2|10560	1660.5728	SLC19A2|10560	464.3016
SLC19A3|80704	283.3638	SLC19A3|80704	967.184
SLC1A1|6505	15.844000000000001	SLC1A1|6505	112.1951
SLC1A2|6506	129.7989	SLC1A2|6506	103.7694
SLC1A3|6507	120.0488	SLC1A3|6507	177.3836
SLC1A4|6509	637.4162	SLC1A4|6509	1328.6031
SLC1A5|6510	5071.9074	SLC1A5|6510	3400.0
SLC1A6|6511	3277.27	SLC1A6|6511	7.9823
SLC1A7|6512	18.8909	SLC1A7|6512	11.5299
SLC20A1|6574	661.1822	SLC20A1|6574	553.8803
SLC20A2|6575	728.8239	SLC20A2|6575	1266.5188
lowly_expressed	lowly_expressed	SLC22A11|55867	8.4257
SLC22A15|55356	12.7971	SLC22A15|55356	27.051
lowly_expressed	lowly_expressed	SLC22A16|85413	6.6519
SLC22A17|51310	351.6149	SLC22A17|51310	2809.7561
lowly_expressed	lowly_expressed	SLC22A18AS|5003	8.4257
SLC22A18|5002	71.298	SLC22A18|5002	297.1175
lowly_expressed	lowly_expressed	SLC22A20|440044	9.7561
SLC22A23|63027	1252.2608	SLC22A23|63027	1612.8603
SLC22A3|6581	116.3924	SLC22A3|6581	144.5676
SLC22A4|6583	17.6722	SLC22A4|6583	50.4701
SLC22A5|6584	222.4254	SLC22A5|6584	609.7561
SLC23A1|9963	75.5637	lowly_expressed	lowly_expressed
SLC23A2|9962	470.4449	SLC23A2|9962	530.3769
