gene_id	TCGA-BH-A0H7-01A-13R-A056-07	gene_id	TCGA-BH-A0H7-11A-13R-A089-07
SLC35E1|79939	1717.3342	SLC35E1|79939	1871.6164
SLC35E2|728661	2404.7242	SLC35E2|728661	2612.3937
SLC35E2|9906	16.8122	SLC35E2|9906	29.5244
SLC35E3|55508	521.6678	SLC35E3|55508	341.454
SLC35E4|339665	80.4924	SLC35E4|339665	90.5104
SLC35F1|222553	7.8792	SLC35F1|222553	11.9876
SLC35F2|54733	319.107	SLC35F2|54733	351.5081
SLC35F3|148641	27.9054	SLC35F3|148641	120.6497
SLC35F5|80255	1253.4471	SLC35F5|80255	623.3565
SLC36A1|206358	787.9186	SLC36A1|206358	200.6961
SLC36A4|120103	150.0328	SLC36A4|120103	98.9946
SLC37A1|54020	524.6225	SLC37A1|54020	498.4532
SLC37A2|219855	175.9685	SLC37A2|219855	88.1671
SLC37A3|84255	758.6999	SLC37A3|84255	818.2521
SLC37A4|2542	726.8549	SLC37A4|2542	505.4138
SLC38A10|124565	2587.3276	SLC38A10|124565	2090.8739
SLC38A11|151258	39.3959	lowly_expressed	lowly_expressed
SLC38A1|81539	8088.3125	SLC38A1|81539	5995.3596
SLC38A2|54407	6258.3716	SLC38A2|54407	3995.7463
SLC38A3|10991	22.980999999999998	SLC38A3|10991	81.9799
SLC38A4|55089	25.2791	SLC38A4|55089	12.761
SLC38A5|92745	696.323	SLC38A5|92745	18.9482
SLC38A6|145389	250.1641	SLC38A6|145389	105.5684
SLC38A7|55238	350.9521	SLC38A7|55238	200.3094
SLC38A9|153129	221.9304	SLC38A9|153129	152.3589
SLC39A10|57181	979.3171	SLC39A10|57181	471.7711
SLC39A11|201266	2260.0131	SLC39A11|201266	1348.0278
lowly_expressed	lowly_expressed	SLC39A12|221074	5.0271
SLC39A13|91252	1056.1392	SLC39A13|91252	771.8484
SLC39A14|23516	1211.7531	SLC39A14|23516	979.505
SLC39A1|27173	7626.066999999999	SLC39A1|27173	4343.3875
SLC39A2|29986	12.8037	SLC39A2|29986	24.3619
SLC39A3|29985	482.2718	SLC39A3|29985	377.8036
SLC39A4|55630	214.0512	SLC39A4|55630	354.9884
SLC39A6|25800	18892.6461	SLC39A6|25800	9269.9149
SLC39A7|7922	5308.2731	SLC39A7|7922	3852.6682
SLC39A8|64116	611.2935	SLC39A8|64116	1283.0626
SLC39A9|55334	4955.6796	SLC39A9|55334	3093.9675
SLC3A2|6520	3334.2088	SLC3A2|6520	2937.7417
SLC40A1|30061	5227.1832	SLC40A1|30061	2497.6798
SLC41A1|254428	668.4176	SLC41A1|254428	672.4671
SLC41A2|84102	251.8056	SLC41A2|84102	116.7827
SLC41A3|54946	1036.7695	SLC41A3|54946	1428.8476
SLC43A1|8501	551.543	SLC43A1|8501	336.8136
SLC43A2|124935	394.2876	SLC43A2|124935	496.5197
SLC43A3|29015	580.1051	SLC43A3|29015	1457.3125
SLC44A1|23446	3566.6448	SLC44A1|23446	2701.8561
SLC44A2|57153	6275.7715	SLC44A2|57153	5201.0828
SLC44A3|126969	332.8956	SLC44A3|126969	338.7471
SLC44A4|80736	2178.5949	SLC44A4|80736	1322.8925
SLC44A5|204962	6.566	SLC44A5|204962	39.4432
SLC45A1|50651	16.415	SLC45A1|50651	34.8028
SLC45A3|85414	78.1353	SLC45A3|85414	113.6891
SLC45A4|57210	445.5023	SLC45A4|57210	485.6922
SLC46A1|113235	1421.9435	SLC46A1|113235	1429.1647
SLC46A2|57864	10.8339	SLC46A2|57864	13.1477
SLC46A3|283537	697.6362	SLC46A3|283537	541.7633
SLC47A1|55244	38.0827	SLC47A1|55244	80.4331
lowly_expressed	lowly_expressed	SLC47A2|146802	7.734
SLC48A1|55652	767.2357	SLC48A1|55652	902.5522
SLC4A10|57282	178.9232	SLC4A10|57282	32.0959
SLC4A11|83959	133.9462	SLC4A11|83959	309.7448
SLC4A1AP|22950	738.3454	SLC4A1AP|22950	792.9505
SLC4A2|6522	2723.1287	SLC4A2|6522	1728.5305
SLC4A3|6508	174.9836	SLC4A3|6508	220.4176
lowly_expressed	lowly_expressed	SLC4A4|8671	37.5097
SLC4A5|57835	400.1641	SLC4A5|57835	194.6326
SLC4A7|9497	958.6343	SLC4A7|9497	828.3063
SLC4A8|9498	493.7623	SLC4A8|9498	188.3217
lowly_expressed	lowly_expressed	SLC5A11|115584	30.5491
SLC5A1|6523	30.8601	SLC5A1|6523	1003.4803
lowly_expressed	lowly_expressed	SLC5A2|6524	5.321000000000001
SLC5A3|6526	1638.388	SLC5A3|6526	822.0495
SLC5A4|6527	10.5056	SLC5A4|6527	15.8546
SLC5A6|8884	3627.8267	SLC5A6|8884	2510.5375
lowly_expressed	lowly_expressed	SLC5A9|200010	13.1477
lowly_expressed	lowly_expressed	SLC6A10P|386757	5.4138
SLC6A11|6538	5.5811	SLC6A11|6538	9.6674
SLC6A12|6539	13.4603	SLC6A12|6539	15.0812
SLC6A14|11254	32.5016	SLC6A14|11254	758.7007
lowly_expressed	lowly_expressed	SLC6A15|55117	17.0147
lowly_expressed	lowly_expressed	SLC6A16|28968	26.2954
SLC6A17|388662	138.8707	SLC6A17|388662	105.1817
SLC6A1|6529	32.5016	SLC6A1|6529	14.3078
lowly_expressed	lowly_expressed	SLC6A20|54716	8.894
lowly_expressed	lowly_expressed	SLC6A2|6530	22.4285
lowly_expressed	lowly_expressed	SLC6A4|6532	6.9606
SLC6A6|6533	1011.1622	SLC6A6|6533	788.4764
SLC6A8|6535	333.5522	SLC6A8|6535	516.2413
SLC6A9|6536	189.3171	SLC6A9|6536	144.8763
lowly_expressed	lowly_expressed	SLC7A10|56301	61.248999999999995
SLC7A11|23657	138.5424	SLC7A11|23657	36.3496
SLC7A13|157724	211.4248	SLC7A13|157724	56.4578
SLC7A1|6541	1307.9448	SLC7A1|6541	1091.2606
SLC7A2|6542	5689.1005	SLC7A2|6542	2511.9876
lowly_expressed	lowly_expressed	SLC7A3|84889	133.4107
lowly_expressed	lowly_expressed	SLC7A4|6545	17.7881
SLC7A5|8140	3346.3559	SLC7A5|8140	1255.6071
SLC7A6OS|84138	177.1011	SLC7A6OS|84138	205.6729
SLC7A6|9057	931.8943	SLC7A6|9057	754.8839999999999
SLC7A7|9056	269.2055	SLC7A7|9056	153.9056
SLC7A8|23428	1563.3618	SLC7A8|23428	1468.2908
SLC8A1|6546	76.1655	SLC8A1|6546	96.2877
lowly_expressed	lowly_expressed	SLC8A2|6543	16.2413
SLC9A1|6548	1579.7768	SLC9A1|6548	1431.9412
SLC9A2|6549	627.7085	SLC9A2|6549	555.6845
SLC9A3R1|9368	13308.6014	SLC9A3R1|9368	5726.9915
SLC9A3R2|9351	3820.4202	SLC9A3R2|9351	2576.5661
SLC9A5|6553	11.4905	SLC9A5|6553	25.1353
SLC9A6|10479	174.9836	SLC9A6|10479	233.5654
SLC9A7|84679	151.346	SLC9A7|84679	112.1423
SLC9A8|23315	616.5463	SLC9A8|23315	664.3465
SLC9A9|285195	73.8674	SLC9A9|285195	182.5213
lowly_expressed	lowly_expressed	SLCO1A2|6579	73.8592
lowly_expressed	lowly_expressed	SLCO1C1|53919	6.9606
SLCO2A1|6578	487.8529	SLCO2A1|6578	452.4362
SLCO2B1|11309	452.3966	SLCO2B1|11309	601.7015
SLCO3A1|28232	161.8516	SLCO3A1|28232	400.6187
SLCO4A1|28231	29.5272	SLCO4A1|28231	64.2073
lowly_expressed	lowly_expressed	SLCO4C1|353189	27.8422
SLFN11|91607	567.9580000000001	SLFN11|91607	376.2568
SLFN12L|342615	5.5811	SLFN12L|342615	6.1872
SLFN12|55106	63.0335	SLFN12|55106	78.1129
SLFN13|146857	41.693999999999996	SLFN13|146857	372.7765
SLFN5|162394	407.4196	SLFN5|162394	500.0
SLIT1|6585	29.5469	SLIT1|6585	114.4625
SLIT2|9353	161.5233	SLIT2|9353	353.4416
SLIT3|6586	668.4176	SLIT3|6586	1587.7804
SLITRK1|114798	21.6678	SLITRK1|114798	27.0688
lowly_expressed	lowly_expressed	SLITRK2|84631	6.9606
SLITRK3|22865	20.0263	lowly_expressed	lowly_expressed
SLITRK4|139065	192.0552	SLITRK4|139065	68.8322
SLITRK5|26050	7.5509	SLITRK5|26050	30.5491
SLITRK6|84189	74.1957	SLITRK6|84189	431.5545
SLK|9748	1595.5351	SLK|9748	1495.3596
SLMAP|7871	1046.6185	SLMAP|7871	1400.6187
SLMO1|10650	69.5995	SLMO1|10650	45.6303
SLMO2|51012	3641.8253	SLMO2|51012	2188.7084
SLPI|6590	189.1005	SLPI|6590	4009.6674
SLTM|79811	1245.8963	SLTM|79811	2044.8569
SLU7|10569	1339.7899	SLU7|10569	1641.5313
SLURP1|57152	10.5056	lowly_expressed	lowly_expressed
SMAD1|4086	669.7308	SMAD1|4086	702.2428
SMAD2|4087	1636.9009	SMAD2|4087	1824.826
SMAD3|4088	670.3874	SMAD3|4088	1216.9374
SMAD4|4089	1026.4544	SMAD4|4089	1664.7834
lowly_expressed	lowly_expressed	SMAD5OS|9597	6.9606
SMAD5|4090	1861.4576	SMAD5|4090	1312.8384
SMAD6|4091	44.3204	SMAD6|4091	92.8074
SMAD7|4092	620.4859	SMAD7|4092	379.3503
SMAD9|4093	15.1018	SMAD9|4093	22.4285
SMAGP|57228	338.805	SMAGP|57228	419.1802
SMAP1|60682	489.7768	SMAP1|60682	522.3782
SMAP2|64744	1241.3001	SMAP2|64744	964.8105
SMARCA1|6594	538.0827	SMARCA1|6594	1238.5924
SMARCA2|6595	1844.3861	SMARCA2|6595	4666.6667
SMARCA4|6597	2900.8536	SMARCA4|6597	2791.57
SMARCA5|8467	2581.6284	SMARCA5|8467	2279.1957
SMARCAD1|56916	1070.2561	SMARCAD1|56916	872.3898
SMARCAL1|50485	835.8503	SMARCAL1|50485	651.1988
SMARCB1|6598	1370.65	SMARCB1|6598	1422.2738
SMARCC1|6599	2476.6907	SMARCC1|6599	2686.7749
SMARCC2|6601	2670.3874	SMARCC2|6601	3204.563
SMARCD1|6602	1693.0401	SMARCD1|6602	1403.7123
SMARCD2|6603	2862.7708	SMARCD2|6603	4482.2119
SMARCD3|6604	690.4137	SMARCD3|6604	790.4099
SMARCE1|6605	5166.1195	SMARCE1|6605	4134.9575
SMC1A|8243	2111.9501	SMC1A|8243	2263.3411
SMC1B|27127	22.3244	SMC1B|27127	11.6009
SMC2|10592	586.3427	SMC2|10592	510.4408
SMC3|9126	1655.6139	SMC3|9126	2363.8824
SMC4|10051	1151.6743	SMC4|10051	825.9861
SMC5|23137	603.7426	SMC5|23137	727.7649
SMC6|79677	360.8011	SMC6|79677	358.8554
SMCHD1|23347	1013.132	SMCHD1|23347	992.6527
SMCR7L|54471	1274.7866	SMCR7L|54471	1319.7989
SMCR7|125170	647.4064	SMCR7|125170	538.6698
SMCR8|140775	2006.7925	SMCR8|140775	1346.4965
SMEK1|55671	1142.1536	SMEK1|55671	1512.3743
SMEK2|57223	1475.3775	SMEK2|57223	1871.6164
SMG1|23049	1703.2173	SMG1|23049	1548.7239
SMG5|23381	2639.8555	SMG5|23381	1786.9296
SMG6|23293	954.0381	SMG6|23293	1310.9049
SMG7|9887	2860.1445	SMG7|9887	2089.3271
SMN2|6607	1128.3322	SMN2|6607	1230.3094
SMNDC1|10285	389.6914	SMNDC1|10285	371.6164
lowly_expressed	lowly_expressed	SMOC1|64093	209.5901
SMOC2|64094	792.5148	SMOC2|64094	2443.1555
SMOX|54498	323.0466	SMOX|54498	223.8979
SMO|6608	480.6303	SMO|6608	491.4927
SMPD1|6609	789.2318	SMPD1|6609	721.191
SMPD2|6610	176.9534	SMPD2|6610	245.9397
SMPD3|55512	244.2548	SMPD3|55512	169.7602
SMPD4|55627	1672.0289	SMPD4|55627	1629.5437
SMPDL3A|10924	220.9455	SMPDL3A|10924	355.7618
SMPDL3B|27293	365.0689	SMPDL3B|27293	351.8948
lowly_expressed	lowly_expressed	SMR3B|10879	9.2807
SMS|6611	4303.677	SMS|6611	2820.1856
SMTNL2|342527	6.566	SMTNL2|342527	18.1748
SMTN|6525	836.1786	SMTN|6525	905.6458
SMU1|55234	1215.0361	SMU1|55234	1761.7943
SMUG1|23583	970.7814	SMUG1|23583	726.6048
SMURF1|57154	852.7183	SMURF1|57154	718.7858
SMURF2|64750	242.285	SMURF2|64750	348.0278
lowly_expressed	lowly_expressed	SMYD1|150572	346.4811
SMYD2|56950	1127.3802	SMYD2|56950	559.9381
SMYD3|64754	723.9002	SMYD3|64754	360.7889
SMYD4|114826	188.4439	SMYD4|114826	375.8701
SMYD5|10322	1001.6415	SMYD5|10322	898.2985
SNAI1|6615	127.3802	SNAI1|6615	62.645
SNAI2|6591	934.3401	SNAI2|6591	1278.809
SNAI3|333929	13.7886	SNAI3|333929	17.7881
SNAP23|8773	988.5095	SNAP23|8773	1047.1771
SNAP25|6616	27.2489	SNAP25|6616	11.6009
SNAP29|9342	939.5929	SNAP29|9342	1164.3465
SNAP47|116841	1128.6967	SNAP47|116841	1020.0541
SNAPC1|6617	164.47799999999998	SNAPC1|6617	200.3094
SNAPC2|6618	387.065	SNAPC2|6618	336.0402
SNAPC3|6619	528.8903	SNAPC3|6619	365.4292
SNAPC4|6621	239.002	SNAPC4|6621	312.8384
SNAPC5|10302	74.2876	SNAPC5|10302	119.0449
SNAPIN|23557	722.2587	SNAPIN|23557	693.3488
SNCAIP|9627	75.8372	SNCAIP|9627	128.3836
SNCA|6622	40.3808	SNCA|6622	101.7015
SNCG|6623	655.2856	SNCG|6623	1040.9899
SND1|27044	3506.8943	SND1|27044	4252.1268
SNED1|25992	1007.8792	SNED1|25992	935.4215
SNF8|11267	1135.2594	SNF8|11267	893.6582
SNHG10|283596	21.0112	SNHG10|283596	64.5785
SNHG11|128439	221.0703	SNHG11|128439	229.4818
SNHG12|85028	45.3053	SNHG12|85028	135.7309
SNHG1|23642	186.8024	SNHG1|23642	555.2978
SNHG3-RCC1|751867	81.6152	SNHG3-RCC1|751867	166.5236
SNHG3|8420	13.132	SNHG3|8420	25.9087
SNHG4|724102	5.9291	SNHG4|724102	11.7943
SNHG5|387066	1687.7873	SNHG5|387066	2904.099
SNHG6|641638	2160.8667	SNHG6|641638	1440.8353
SNHG7|84973	201.6415	SNHG7|84973	719.1183
SNHG8|100093630	320.7485	SNHG8|100093630	1465.1972
SNHG9|735301	26.264	SNHG9|735301	42.15
SNIP1|79753	379.8424	SNIP1|79753	400.6187
SNN|8303	1158.8969	SNN|8303	1385.5375
lowly_expressed	lowly_expressed	SNORA39|677821	6.017
SNORA8|654320	60.7124	SNORA8|654320	126.8794
lowly_expressed	lowly_expressed	SNORD116-20|100033431	10.8275
lowly_expressed	lowly_expressed	SNORD116-28|100033820	5.8623
SNORD116-4|100033416	6.4051	SNORD116-4|100033416	20.0387
SNORD1C|677850	8.7557	SNORD1C|677850	16.3534
SNPH|9751	55.4826	SNPH|9751	141.5313
SNRK|54861	820.4202	SNRK|54861	1079.6597
SNRNP200|23020	6746.2246	SNRNP200|23020	7976.4114
SNRNP25|79622	1322.7183	SNRNP25|79622	1169.3735
SNRNP27|11017	709.1267	SNRNP27|11017	632.2506
SNRNP35|11066	988.6047	SNRNP35|11066	775.6458
SNRNP40|9410	941.5627	SNRNP40|9410	871.6164
SNRNP48|154007	290.2167	SNRNP48|154007	372.0031
SNRNP70|6625	2042.0223	SNRNP70|6625	2479.8917
SNRPA1|6627	363.7557	SNRPA1|6627	381.6705
SNRPA|6626	900.197	SNRPA|6626	1288.0897
SNRPB2|6629	2328.6277	SNRPB2|6629	1529.0023
SNRPB|6628	4986.2114	SNRPB|6628	3113.3024
SNRPC|6631	1512.8037	SNRPC|6631	1302.3975
SNRPD1|6632	668.0893	SNRPD1|6632	691.0286
SNRPD2|6633	1964.5437	SNRPD2|6633	3489.9459
SNRPD3|6634	2239.8949	SNRPD3|6634	2252.3511
SNRPE|6635	931.0571	SNRPE|6635	577.7262
SNRPF|6636	1190.4137	SNRPF|6636	895.2049
SNRPG|6637	784.3073	SNRPG|6637	619.8763
SNRPN|6638	1516.195	SNRPN|6638	2126.6589
SNTA1|6640	635.2594	SNTA1|6640	696.4424
SNTB1|6641	341.4314	SNTB1|6641	308.198
SNTB2|6645	611.2935	SNTB2|6645	685.6148
lowly_expressed	lowly_expressed	SNTG2|54221	7.3473
SNUPN|10073	240.3152	SNUPN|10073	428.8476
SNURF|8926	73.1156	SNURF|8926	120.9126
SNW1|22938	1261.3263	SNW1|22938	1994.5862
SNX10|29887	600.7879	SNX10|29887	196.8291
SNX11|29916	785.9488	SNX11|29916	589.7138
SNX12|29934	341.7597	SNX12|29934	332.5599
SNX13|23161	1221.6021	SNX13|23161	960.5568
SNX14|57231	991.7925	SNX14|57231	922.2738
SNX15|29907	393.9593	SNX15|29907	625.6767
SNX16|64089	459.9475	SNX16|64089	232.4053
SNX17|9784	2767.5640000000003	SNX17|9784	2815.9319
SNX18|112574	1197.9645	SNX18|112574	861.1756
SNX19|399979	1358.503	SNX19|399979	1431.5545
SNX1|6642	1698.2928	SNX1|6642	3720.0309
SNX20|124460	24.7177	SNX20|124460	17.7533
SNX21|90203	585.1674	SNX21|90203	640.8237
SNX22|79856	108.5424	SNX22|79856	199.0797
SNX24|28966	319.4353	SNX24|28966	190.2552
SNX25|83891	309.258	SNX25|83891	313.9985
SNX27|81609	1254.6487	SNX27|81609	955.8043
SNX29|92017	668.4176	SNX29|92017	680.9745
SNX2|6643	2438.9363	SNX2|6643	1752.9002
SNX30|401548	1003.6113	SNX30|401548	1081.5932
lowly_expressed	lowly_expressed	SNX31|169166	8.5073
lowly_expressed	lowly_expressed	SNX32|254122	6.1872
SNX33|257364	967.1701	SNX33|257364	1233.952
SNX3|8724	2244.9114	SNX3|8724	2546.4037
SNX4|8723	1295.1412	SNX4|8723	995.3596
SNX5|27131	2456.6645	SNX5|27131	2241.2993
SNX6|58533	1163.4931	SNX6|58533	1136.891
SNX7|51375	349.9672	SNX7|51375	392.4981
SNX8|29886	1039.7242	SNX8|29886	610.9822
SNX9|51429	1329.2843	SNX9|51429	1963.2637
SOAT1|6646	1007.2226	SOAT1|6646	505.4138
SOBP|55084	53.1845	SOBP|55084	148.8786
SOCS1|8651	27.2489	SOCS1|8651	38.6698
SOCS2|8835	209.455	SOCS2|8835	940.0619
SOCS3|9021	592.5804	SOCS3|9021	323.6659
SOCS4|122809	508.5358	SOCS4|122809	366.2026
SOCS5|9655	866.7104	SOCS5|9655	1005.0271
SOCS6|9306	531.5167	SOCS6|9306	749.8067
SOCS7|30837	84.3729	SOCS7|30837	87.7804
SOD1|6647	6421.5364	SOD1|6647	4915.6999
SOD2|6648	1582.0749	SOD2|6648	3461.3302
SOD3|6649	75.8372	SOD3|6649	1158.9327
SOHLH2|54937	7.0125	SOHLH2|54937	15.8662
SOLH|6650	362.4425	SOLH|6650	432.3279
SON|6651	6919.8949	SON|6651	6252.1268
SORBS1|10580	490.4793	SORBS1|10580	2310.1315
SORBS2|8470	212.0814	SORBS2|8470	1580.4331
SORBS3|10174	1328.2994	SORBS3|10174	2134.9575
lowly_expressed	lowly_expressed	SORCS1|114815	36.3496
SORCS2|57537	1022.9810000000001	SORCS2|57537	84.6868
SORCS3|22986	6.2377	lowly_expressed	lowly_expressed
SORD|6652	1372.2915	SORD|6652	1481.8252
SORL1|6653	2214.7078	SORL1|6653	2537.8964
SORT1|6272	3113.2633	SORT1|6272	2791.57
SOS1|6654	805.6467	SOS1|6654	1005.0271
SOS2|6655	811.2278	SOS2|6655	1063.8051
SOSTDC1|25928	19.3697	SOSTDC1|25928	1186.3882
lowly_expressed	lowly_expressed	SOST|50964	5.0271
SOX10|6663	76.4938	SOX10|6663	2897.9118
SOX11|6664	94.2219	SOX11|6664	29.0023
SOX12|6666	1130.0066	SOX12|6666	750.1933
SOX13|9580	1447.8004	SOX13|9580	1258.7007
SOX15|6665	5.5811	SOX15|6665	78.4996
SOX17|64321	23.9659	SOX17|64321	109.0487
SOX18|54345	104.7275	SOX18|54345	187.1616
lowly_expressed	lowly_expressed	SOX2|6657	31.3225
SOX3|6658	12.1471	lowly_expressed	lowly_expressed
SOX4|6659	3958.6343	SOX4|6659	2898.6852
lowly_expressed	lowly_expressed	SOX5|6660	29.389
SOX6|55553	10.1773	SOX6|55553	54.1377
SOX7|83595	70.2561	SOX7|83595	192.1887
SOX8|30812	7.2226	SOX8|30812	369.2962
SOX9|6662	539.7242	SOX9|6662	2621.0363
SP100|6672	947.1438	SP100|6672	1507.734
SP110|3431	359.8162	SP110|3431	398.6852
SP140L|93349	275.1149	SP140L|93349	266.4346
SP140|11262	32.8299	SP140|11262	20.8817
SP1|6667	2569.9278	SP1|6667	3076.5661
SP2|6668	666.4478	SP2|6668	840.6806
SP3|6670	3149.7045	SP3|6670	2490.3326
SP4|6671	189.7571	SP4|6671	181.3612
lowly_expressed	lowly_expressed	SP5|389058	14.3078
SP6|80320	369.9934	SP6|80320	337.9737
SPA17|53340	179.2515	SPA17|53340	121.42299999999999
SPAG16|79582	742.6133	SPAG16|79582	507.3473
lowly_expressed	lowly_expressed	SPAG17|200162	9.2807
SPAG1|6674	359.4879	SPAG1|6674	174.0139
SPAG4|6676	350.9521	SPAG4|6676	128.7703
SPAG5|10615	600.0558	SPAG5|10615	317.092
SPAG6|9576	5.9094	SPAG6|9576	11.2142
SPAG7|9552	837.1635	SPAG7|9552	959.0101
lowly_expressed	lowly_expressed	SPAG8|26206	15.8546
SPAG9|9043	1148.3913	SPAG9|9043	1239.7525
SPANXA2|728712	925.1477	SPANXA2|728712	592.6953
SPANXC|64663	469.1399	SPANXC|64663	201.1949
SPANXE|171489	87.9842	SPANXE|171489	48.7239
SPARCL1|8404	7982.2718	SPARCL1|8404	13184.8415
SPARC|6678	233293.828	SPARC|6678	16858.4687
SPAST|6683	497.7019	SPAST|6683	336.4269
SPATA13|221178	282.1701	SPATA13|221178	398.6852
SPATA17|128153	54.4977	SPATA17|128153	25.1353
SPATA18|132671	114.9048	SPATA18|132671	218.0974
SPATA20|64847	1665.4629	SPATA20|64847	1350.7347
lowly_expressed	lowly_expressed	SPATA22|84690	17.9776
SPATA24|202051	22.6527	SPATA24|202051	34.0294
SPATA2L|124044	261.6546	SPATA2L|124044	232.792
SPATA2|9825	675.9685	SPATA2|9825	489.1725
lowly_expressed	lowly_expressed	SPATA4|132851	5.8005
SPATA5L1|79029	95.5351	SPATA5L1|79029	203.7896
SPATA5|166378	180.5647	SPATA5|166378	158.1593
SPATA6|54558	70.5844	SPATA6|54558	108.662
SPATA7|55812	153.9724	SPATA7|55812	274.942
SPATA9|83890	8.5358	SPATA9|83890	6.5739
SPATS2L|26010	2133.6179	SPATS2L|26010	1157.7726
SPATS2|65244	605.0558	SPATS2|65244	560.3248
SPC24|147841	10.1773	lowly_expressed	lowly_expressed
SPC25|57405	122.4557	SPC25|57405	44.4702
SPCS1|28972	1880.0098	SPCS1|28972	2053.6272
SPCS2|9789	544.3204	SPCS2|9789	389.4045
SPCS3|60559	2627.7085	SPCS3|60559	1972.1578
SPDEF|25803	5959.6192	SPDEF|25803	3763.3411
SPDYE3|441272	49.1563	SPDYE3|441272	62.5097
SPDYE6|729597	7.5509	SPDYE6|729597	12.761
SPDYE8P|389517	15.7584	SPDYE8P|389517	21.6551
SPEF1|25876	69.5995	SPEF1|25876	27.8422
SPEF2|79925	136.5726	SPEF2|79925	232.0186
SPEG|10290	78.7919	SPEG|10290	434.2614
SPEN|23013	1783.979	SPEN|23013	2121.423
SPESP1|246777	196.6513	SPESP1|246777	170.9203
SPG11|80208	1211.0965	SPG11|80208	1448.1825
SPG20|23111	656.5988	SPG20|23111	1146.9451
SPG21|51324	2251.8056	SPG21|51324	1784.6094
SPG7|6687	1108.3388	SPG7|6687	1199.1493
SPHAR|10638	62.6264	SPHAR|10638	40.9087
SPHK1|8877	891.8188	SPHK1|8877	341.2877
SPHK2|56848	139.8588	SPHK2|56848	227.7958
lowly_expressed	lowly_expressed	SPHKAP|80309	124.1299
SPI1|6688	213.7229	SPI1|6688	140.3712
SPIB|6689	7.5509	SPIB|6689	6.9606
SPIN1|10927	3077.8070000000002	SPIN1|10927	2605.9551
SPIN2A|54466	7.5509	lowly_expressed	lowly_expressed
SPIN2B|474343	61.6973	SPIN2B|474343	76.8329
SPIN3|169981	134.2745	SPIN3|169981	286.1562
SPIN4|139886	159.8818	SPIN4|139886	131.8639
lowly_expressed	lowly_expressed	SPINK5|11005	30.1624
SPINK8|646424	62.7052	SPINK8|646424	44.0835
SPINT1|6692	4989.4944	SPINT1|6692	4476.7981
SPINT2|10653	16596.8483	SPINT2|10653	9880.1237
SPIRE1|56907	768.5489	SPIRE1|56907	661.2529
SPIRE2|84501	134.6028	SPIRE2|84501	144.6249
SPNS1|83985	1359.8884	SPNS1|83985	891.9992
SPNS2|124976	629.7899	SPNS2|124976	744.7757
SPNS3|201305	5.5811	SPNS3|201305	8.894
SPN|6693	82.7315	SPN|6693	82.7533
SPOCD1|90853	142.1536	SPOCD1|90853	6.5739
SPOCK1|6695	2148.3913	SPOCK1|6695	286.1562
SPOCK2|9806	303.8936	SPOCK2|9806	343.7742
lowly_expressed	lowly_expressed	SPOCK3|50859	23.2019
SPON1|10418	3077.8070000000002	SPON1|10418	577.3395
SPON2|10417	2630.0066	SPON2|10417	688.7084
SPOPL|339745	2651.6743	SPOPL|339745	1112.9157
SPOP|8405	1013.7886	SPOP|8405	1151.1988
SPP1|6696	7433.0269	SPP1|6696	708.43
SPPL2A|84888	624.0972	SPPL2A|84888	431.1678
SPPL2B|56928	743.9265	SPPL2B|56928	655.8391
SPPL3|121665	2726.1983	SPPL3|121665	2070.379
SPRED1|161742	645.4366	SPRED1|161742	773.0085
SPRED2|200734	535.128	SPRED2|200734	950.5027
SPRN|503542	73.2108	SPRN|503542	41.3766
lowly_expressed	lowly_expressed	SPRR1A|6698	22.0418
lowly_expressed	lowly_expressed	SPRR1B|6699	28.6156
lowly_expressed	lowly_expressed	SPRR2A|6700	37.8964
lowly_expressed	lowly_expressed	SPRR2D|6703	13.1477
lowly_expressed	lowly_expressed	SPRR2E|6704	9.2807
lowly_expressed	lowly_expressed	SPRR3|6707	124.5166
SPRY1|10252	807.9448	SPRY1|10252	1529.7757
SPRY2|10253	92.9087	SPRY2|10253	1429.2343
SPRY3|10251	32.1733	SPRY3|10251	37.8964
SPRY4|81848	453.7098	SPRY4|81848	435.4215
SPRYD3|84926	2426.7892	SPRYD3|84926	1630.7038
SPRYD4|283377	503.9396	SPRYD4|283377	447.7958
SPR|6697	2087.3276	SPR|6697	1136.5043
SPSB1|80176	1258.6999	SPSB1|80176	585.0735
SPSB2|84727	139.1989	SPSB2|84727	150.8121
SPSB3|90864	568.9429	SPSB3|90864	815.1585
SPSB4|92369	25.2791	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SPTA1|6708	5.4138
SPTAN1|6709	6118.1878	SPTAN1|6709	6258.314
SPTBN1|6711	3054.4977	SPTBN1|6711	9740.1392
SPTBN2|6712	2230.4662	SPTBN2|6712	1695.6689999999999
SPTBN4|57731	47.6034	SPTBN4|57731	50.2707
SPTBN5|51332	25.6074	SPTBN5|51332	165.0039
SPTB|6710	34.1431	SPTB|6710	87.3937
SPTLC1|10558	1925.8043	SPTLC1|10558	1496.5197
SPTLC2|9517	1990.4793	SPTLC2|9517	1707.6566
SPTLC3|55304	236.3756	SPTLC3|55304	270.3016
SPTY2D1|144108	1768.2206	SPTY2D1|144108	1148.8708
SQLE|6713	4630.9915	SQLE|6713	2542.5367
SQRDL|58472	1271.8319	SQRDL|58472	1406.8059
SQSTM1|8878	15007.8759	SQSTM1|8878	9060.348
SR140|23350	1965.8569	SR140|23350	1723.5112
